"","GEOID","elevation"
"29222","5583975",836.61
"29223","1953670",875.98
"29224","2763778",1207.35
"29225","5178736",1059.71
"29226","4014200",1161.42
"29227","1729730",761.15
"29228","2655500",757.87
"29229","0144728",351.05
"29230","0639892",65.62
"29231","4556950",275.59
"29232","4551550",246.06
"29233","4851012",3225.07
"29234","4023550",1299.21
"29235","2946244",682.41
"29236","2980512",1007.22
"29237","2910342",872.7
"29238","3003400",2007.87
"29239","3107870",2040.68
"29240","4267220",1220.47
"29241","4053301",1003.94
"29242","5374585",475.72
"29243","5335170",183.73
"29244","2878200",29.53
"29245","4159916",3822.18
"29246","3718080",173.88
"29247","4470700",134.51
"29248","4160900",351.05
"29249","5347280",1151.57
"29250","5486620",1122.05
"29251","5521625",1643.7
"29252","2415400",104.99
"29253","3641465",32.81
"29254","3653561",-6.56
"29255","3675572",26.25
"29256","0169648",488.85
"29257","3543370",5170.6
"29258","3678960",423.23
"29259","3602407",1604.33
"29260","4703120",1935.7
"29261","4522997",209.97
"29262","5103000",232.94
"29263","4922875",6466.54
"29264","4129750",977.69
"29265","3028600",3582.68
"29266","4846968",1601.05
"29267","4150950",875.98
"29268","2446075",1125.33
"29269","5150030",1610.89
"29270","2906742",1033.46
"29271","3583200",3877.95
"29272","1511650",173.88
"29273","5551617",1040.03
"29274","3563110",6496.06
"29275","1367256",718.5
"29276","5350745",1679.79
"29277","0169840",1213.91
"29278","0280660",78.74
"29279","0234570",1256.56
"29280","2272092",22.97
"29281","4154550",646.33
"29282","1375188",413.39
"29283","1642130",1696.19
"29284","1826386",885.83
"29285","0866197",6348.43
"29286","1315172",984.25
"29287","1349924",485.56
"29288","1967035",1200.79
"29289","0609780",2529.53
"29290","3639694",-13.12
"29291","2927100",984.25
"29292","2959816",797.24
"29293","4860092",774.28
"29294","5306855",1007.22
"29295","5361350",144.36
"29296","5379485",1076.12
"29297","5317495",695.54
"29298","0659962",1584.65
"29299","1945435",1079.4
"29300","0171832",557.74
"29301","1911305",872.7
"29302","1276600",39.37
"29303","1373816",1026.9
"29304","1726571",685.7
"29305","3145610",1332.02
"29306","1308928",1771.65
"29307","1752467",383.86
"29308","3612870",101.71
"29309","0638562",308.4
"29310","1753442",705.38
"29311","3641784",236.22
"29312","1247787",26.25
"29313","3823020",2329.4
"29314","4075050",705.38
"29315","4251208",1637.14
"29316","3658992",597.11
"29317","3838900",908.79
"29318","3984770",649.61
"29319","5340840",449.48
"29320","0569230",154.2
"29321","0512190",436.35
"29322","0660704",2244.09
"29323","0826270",5469.16
"29324","1014660",45.93
"29325","1739857",492.13
"29326","3752660",442.91
"29327","3957750",1010.5
"29328","3973950",1361.55
"29329","4070300",921.92
"29330","3651467",380.58
"29331","2240665",42.65
"29332","2007975",902.23
"29333","2103574",1026.9
"29334","2457650",2486.88
"29335","4174000",134.51
"29336","5042925",721.78
"29337","5157531",872.7
"29338","3542740",4826.12
"29339","1304252",948.16
"29340","1728898",833.33
"29341","1822432",869.42
"29342","1949260",1351.71
"29343","2008575",1397.64
"29344","2749210",1345.14
"29345","3471670",479
"29346","0419280",6049.87
"29347","4871384",6.56
"29348","4834148",91.86
"29349","4227008",557.74
"29350","5367875",75.46
"29351","1557800",429.79
"29352","2760844",1007.22
"29353","2668380",718.5
"29354","0182872",439.63
"29355","0605290",62.34
"29356","1245200",29.53
"29357","0463470",147.64
"29358","5366185",1135.17
"29359","1204200",22.97
"29360","4205680",908.79
"29361","3505220",3444.88
"29362","3758720",167.32
"29363","3844300",1505.91
"29364","2170086",469.16
"29365","2168232",1007.22
"29366","2463225",124.67
"29367","2655540",938.32
"29368","2723714",1561.68
"29369","2756824",990.81
"29370","1531100",213.25
"29371","3959934",1151.57
"29372","0146768",337.93
"29373","0132896",1017.06
"29374","0658072",879.27
"29375","1750868",416.67
"29376","2459450",9.84
"29377","0135200",820.21
"29378","0163768",347.77
"29379","0560770",646.33
"29380","0603092",36.09
"29381","0818530",9701.44
"29382","3971892",728.35
"29383","3926446",741.47
"29384","4018850",938.32
"29385","4230896",623.36
"29386","4238640",715.22
"29387","4277912",990.81
"29388","4538590",62.34
"29389","2700460",1220.47
"29390","2810460",318.24
"29391","2280010",88.58
"29392","2400400",216.54
"29393","2656960",879.27
"29394","3082075",3897.64
"29395","3401090",291.99
"29396","3285400",4537.4
"29397","3670420",515.09
"29398","3719320",994.09
"29399","3958604",1177.82
"29400","1380592",518.37
"29401","1767860",738.19
"29402","1761977",610.24
"29403","1729392",659.45
"29404","1842048",813.65
"29405","1962040",846.46
"29406","2026300",984.25
"29407","4862588",501.97
"29408","4825488",643.04
"29409","4847004",2401.57
"29410","4949710",4356.96
"29411","3017050",3835.3
"29412","3503890",5252.62
"29413","3669606",974.41
"29414","3622315",26.25
"29415","3947922",1151.57
"29416","4047200",643.04
"29417","4153988",213.25
"29418","4251320",570.87
"29419","3923618",620.08
"29420","4006700",1272.97
"29421","4205256",974.41
"29422","4558030",13.12
"29423","4750220",1056.43
"29424","2169222",413.39
"29425","2221240",26.25
"29426","2414950",52.49
"29427","2765542",1669.95
"29428","2756302",889.11
"29429","2817060",459.32
"29430","2953462",577.43
"29431","2918316",898.95
"29432","2944282",833.33
"29433","5153992",882.55
"29434","5339335",2148.95
"29435","5584375",869.42
"29436","5509725",830.05
"29437","2028675",2250.66
"29438","4726120",1322.18
"29439","4857932",59.06
"29440","5175040",879.27
"29441","5174384",918.64
"29442","5572650",771
"29443","2462675",157.48
"29444","3551490",6154.86
"29445","4741240",528.22
"29446","4801924",662.73
"29447","4850760",597.11
"29448","4839004",2867.45
"29449","5181024",528.22
"29450","5573725",669.29
"29451","5624750",7417.98
"29452","1825306",472.44
"29453","3476070",98.43
"29454","3721880",2129.27
"29455","4024050",656.17
"29456","4129100",98.43
"29457","4233184",1482.94
"29458","4522050",229.66
"29459","5016075",921.92
"29460","2131204",698.82
"29461","3721960",127.95
"29462","3955790",1158.14
"29463","4645060",2903.54
"29464","4840756",997.38
"29465","2929764",846.46
"29466","3347940",295.28
"29467","3551420",7319.55
"29468","3628035",387.14
"29469","3731260",1099.08
"29470","5408836",711.94
"29471","0436500",4917.98
"29472","2530630",820.21
"29473","5374445",170.6
"29474","0413140",6558.4
"29475","2336990",639.76
"29476","4850268",154.2
"29477","4869353",2588.58
"29478","2603520",741.47
"29479","2935450",1184.38
"29480","3954068",1187.66
"29481","4842148",2867.45
"29482","1987240",862.86
"29483","3927412",1043.31
"29484","4758780",416.67
"29485","4872581",718.5
"29486","5185608",42.65
"29487","5409148",1128.61
"29488","5659985",4288.06
"29489","5177648",49.21
"29490","5351795",255.91
"29491","2444325",19.69
"29492","3423820",29.53
"29493","3635111",1332.02
"29494","4701220",1072.83
"29495","5312315",0
"29496","0656182",3805.77
"29497","4009900",987.53
"29498","4241904",1177.82
"29499","4224664",935.04
"29500","4507345",885.83
"29501","5040150",1250
"29502","5100484",1151.57
"29503","5530150",964.57
"29504","2267635",157.48
"29505","3612402",-3.28
"29506","2424850",36.09
"29507","3128105",1692.91
"29508","1765611",748.03
"29509","0641124",449.48
"29510","4251912",1669.95
"29511","1213965",85.3
"29512","2115166",725.07
"29513","3677783",774.28
"29514","4220214",1404.2
"29515","4522547",150.92
"29516","5011725",1266.4
"29517","4059500",672.57
"29518","0640088",387.14
"29519","2422050",6.56
"29520","3733640",75.46
"29521","0232810",1332.02
"29522","0438655",1092.52
"29523","0545530",898.95
"29524","0639108",229.66
"29525","0639318",748.03
"29526","1222250",101.71
"29527","1732473",793.96
"29528","1801432",708.66
"29529","3059950",4186.35
"29530","4849572",734.91
"29531","5648240",4347.11
"29532","0610732",4314.3
"29533","5636060",4386.48
"29534","0152680",68.9
"29535","4014500",1017.06
"29536","3677112",639.76
"29537","1210725",22.97
"29538","1243175",150.92
"29539","0639710",1371.39
"29540","4504915",282.15
"29541","0278297",2194.88
"29542","0652379",380.58
"29543","0683730",1062.99
"29544","2104978",465.88
"29545","2386725",75.46
"29546","2561205",780.84
"29547","3064150",3097.11
"29548","5410180",1131.89
"29549","5444044",1663.39
"29550","2964550",980.97
"29551","0412770",5498.69
"29552","0436150",6292.65
"29553","0653448",485.56
"29554","0878280",5833.33
"29555","0950576",298.56
"29556","5570550",1099.08
"29557","2922672",862.86
"29558","3025225",3966.54
"29559","4205976",1348.43
"29560","0524250",439.63
"29561","0453210",528.22
"29562","1344900",793.96
"29563","0132584",692.26
"29564","2463075",255.91
"29565","3153380",1617.45
"29566","3629872",160.76
"29567","3976050",682.41
"29568","4713020",754.59
"29569","1704273",469.16
"29570","3100870",1456.69
"29571","5452420",2647.64
"29572","0117368",370.73
"29573","5348820",2237.53
"29574","0455560",2887.14
"29575","0869040",4708.01
"29576","0946450",252.62
"29577","1279250",88.58
"29578","1379808",1276.25
"29579","1309488",702.1
"29580","0177880",498.69
"29581","4079750",843.18
"29582","2071125",1292.65
"29583","0630994",255.91
"29584","3930072",662.73
"29585","1327344",895.67
"29586","0401990",3126.64
"29587","0621096",508.53
"29588","0652302",-101.71
"29589","1232967",95.14
"29590","1253850",88.58
"29591","1879442",446.19
"29592","2214310",16.4
"29593","0668196",767.72
"29594","1704078",731.63
"29595","5054325",1345.14
"29596","1703948",692.26
"29597","1759988",915.35
"29598","1850760",679.13
"29599","1983595",754.59
"29600","1986520",1099.08
"29601","3907286",918.64
"29602","2704618",964.57
"29603","4850040",1489.5
"29604","3765530",4133.86
"29605","2920512",1053.15
"29606","2461700",433.07
"29607","3069680",4438.98
"29608","3130905",3346.46
"29609","3407728",127.95
"29610","3604913",36.09
"29611","3618443",1223.75
"29612","3921610",774.28
"29613","4075300",649.61
"29614","5175376",318.24
"29615","5541772",1023.62
"29616","1277837",91.86
"29617","1846764",518.37
"29618","2734370",1446.85
"29619","3271800",4494.75
"29620","4229096",331.36
"29621","4744200",439.63
"29622","0485260",3569.55
"29623","3809830",882.55
"29624","2104654",442.91
"29625","2226140",154.2
"29626","2431175",456.04
"29627","2611180",807.09
"29628","4724440",948.16
"29629","4756040",1404.2
"29630","4867268",961.29
"29631","0241830",78.74
"29632","1925995",849.74
"29633","4251384",1538.71
"29634","4522075",741.47
"29635","4601740",2578.74
"29636","0542770",147.64
"29637","4645390",1896.33
"29638","3970044",1243.44
"29639","4618460",1545.28
"29640","1916140",649.61
"29641","0649950",259.19
"29642","3608026",121.39
"29643","2400175",39.37
"29644","0442460",1220.47
"29645","0447820",6978.35
"29646","0651868",2913.39
"29647","2726828",948.16
"29648","2733344",1062.99
"29649","2859920",400.26
"29650","2962660",541.34
"29651","3139345",1069.55
"29652","3454570",22.97
"29653","3577880",6545.28
"29654","3678674",75.46
"29655","4171650",639.76
"29656","4840204",62.34
"29657","3948342",623.36
"29658","0102908",600.39
"29659","2239650",127.95
"29660","0157504",587.27
"29661","4859540",52.49
"29662","0504900",1148.29
"29663","0512340",1204.07
"29664","5310495",948.16
"29665","0649348",3005.25
"29666","1209000",32.81
"29667","1278740",39.37
"29668","1530300",177.17
"29669","1857632",767.72
"29670","2226757",321.52
"29671","2580195",111.55
"29672","2979468",262.47
"29673","3712580",36.09
"29674","3751040",36.09
"29675","4209000",862.86
"29676","4550020",95.14
"29677","4732600",757.87
"29678","5587675",784.12
"29679","5637727",4340.55
"29680","5378225",314.96
"29681","2855930",492.13
"29682","1219575",75.46
"29683","1211800",173.88
"29684","1218575",3.28
"29685","4113750",219.82
"29686","4526485",95.14
"29687","4660958",1781.5
"29688","4556545",22.97
"29689","3055675",3129.92
"29690","0683494",5898.95
"29691","3558630",5928.48
"29692","3625043",574.15
"29693","3928896",643.04
"29694","4106400",485.56
"29695","4840576",1204.07
"29696","0641782",4288.06
"29697","5308552",183.73
"29698","1343210",1033.46
"29699","5455372",2450.79
"29700","2647230",866.14
"29701","0279830",816.93
"29702","3616958",150.92
"29703","1854180",774.28
"29704","3941608",994.09
"29705","4064300",1364.83
"29706","2009250",1371.39
"29707","0561460",725.07
"29708","3650573",777.56
"29709","5408524",2690.29
"29710","2421550",0
"29711","2467000",597.11
"29712","3123480",1683.07
"29713","1983685",695.54
"29714","0611194",193.57
"29715","2337795",334.65
"29716","3639243",1417.32
"29717","4009887",1003.94
"29718","4825352",305.12
"29719","5603725",3776.25
"29720","5312735",2345.8
"29721","0983045",780.84
"29722","0144160",882.55
"29723","0485680",249.34
"29724","1513600",1023.62
"29725","1565150",59.06
"29726","5343815",410.1
"29727","3645139",82.02
"29728","3654056",75.46
"29729","1377372",846.46
"29730","5302585",141.08
"29731","2160654",416.67
"29732","4041680",1010.5
"29733","1922035",675.85
"29734","2256855",42.65
"29735","5578980",892.39
"29736","4019450",931.76
"29737","0533970",1489.5
"29738","4051150",1256.56
"29739","2868320",331.36
"29740","5312680",1381.23
"29741","0549370",754.59
"29742","0684921",196.85
"29743","0922700",78.74
"29744","1255540",78.74
"29745","1746734",567.59
"29746","1858050",452.76
"29747","2176620",429.79
"29748","2422825",1906.17
"29749","3669254",206.69
"29750","3025375",2198.16
"29751","3515300",7089.9
"29752","0109328",649.61
"29753","1530650",170.6
"29754","1522700",62.34
"29755","3913834",908.79
"29756","3439120",49.21
"29757","3214090",5456.04
"29758","0154312",866.14
"29759","4741340",905.51
"29760","2855400",16.4
"29761","2455325",52.49
"29762","5419060",1164.7
"29763","5064000",1253.28
"29764","1971895",987.53
"29765","1913980",1250
"29766","2972772",908.79
"29767","3324260",889.11
"29768","3448930",836.61
"29769","3556810",7503.28
"29770","0630378",16.4
"29771","3979184",862.86
"29772","2960824",912.07
"29773","0285290",1364.83
"29774","2566070",872.7
"29775","4063537",528.22
"29776","4156500",1633.86
"29777","0284200",1023.62
"29778","0678638",1541.99
"29779","0630703",875.98
"29780","1602935",4566.93
"29781","1756484",751.31
"29782","4155200",314.96
"29783","3923940",1128.61
"29784","3646360",131.23
"29785","3135735",1318.9
"29786","3116340",1607.61
"29787","0662938",124.67
"29788","3626924",406.82
"29789","4056150",813.65
"29790","4878388",459.32
"29791","4877896",452.76
"29792","3710960",-3.28
"29793","5443180",620.08
"29794","0522180",131.23
"29795","0648914",400.26
"29796","0868105",8031.5
"29797","1276658",29.53
"29798","0610256",1276.25
"29799","3268585",2486.88
"29800","0646632",1827.43
"29801","3872250",1804.46
"29802","0623973",219.82
"29803","3635573",288.71
"29804","5571163",764.44
"29805","2728520",1420.6
"29806","2923032",652.89
"29807","0406820",1354.99
"29808","0639444",5305.12
"29809","4780580",524.93
"29810","4808932",964.57
"29811","2619060",807.09
"29812","0249200",118.11
"29813","2948350",459.32
"29814","5148184",2326.12
"29815","0501630",456.04
"29816","2820420",170.6
"29817","1373452",26.25
"29818","5518125",1371.39
"29819","2049150",1617.45
"29820","2768224",1062.99
"29821","1331096",518.37
"29822","1654730",3129.92
"29823","1731446",695.54
"29824","2250115",9.84
"29825","3673583",305.12
"29826","3041950",2949.48
"29827","5563925",1220.47
"29828","5077875",633.2
"29829","5058000",944.88
"29830","5550000",1276.25
"29831","5327680",301.84
"29832","5318265",1000.66
"29833","2601960",1476.38
"29834","0464210",1499.34
"29835","5129840",511.81
"29836","2550880",45.93
"29837","4840714",124.67
"29838","4807852",396.98
"29839","3601517",554.46
"29840","3606959",557.74
"29841","3649902",1171.26
"29842","0620903",488.85
"29843","2409100",698.82
"29844","0920250",649.61
"29845","1731589",547.9
"29846","1709577",623.36
"29847","1844910",528.22
"29848","1921360",1318.9
"29849","2057650",872.7
"29850","1236100",29.53
"29851","2272975",55.77
"29852","1876076",826.77
"29853","1828296",915.35
"29854","3961028",849.74
"29855","3935864",885.83
"29856","4105350",216.54
"29857","4215848",144.36
"29858","4223016",508.53
"29859","1336416",725.07
"29860","0684385",551.18
"29861","0514860",272.31
"29862","0618590",124.67
"29863","0966455",246.06
"29864","0957390",22.97
"29865","5367435",259.19
"29866","1320372",36.09
"29867","1349588",167.32
"29868","0535770",433.07
"29869","5512250",1105.64
"29870","5525950",1020.34
"29871","2917164",833.33
"29872","1277400",104.99
"29873","2143480",807.09
"29874","2132572",656.17
"29875","2453875",751.31
"29876","4210768",1020.34
"29877","4459000",82.02
"29878","4558705",521.65
"29879","4778600",853.02
"29880","4936730",5777.56
